# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     90    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -     96     71      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -    100     84      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    249     58      -    100     98      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     93    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -     96    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     56      -     92    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     77      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100     97      0      0      0      0  10251   2775  18656  18656      0 
    0    248     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     56      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    250     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    251     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     57      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
    0    249     58      -    100    100      0      0      0      0  10251   2775  18656  18656      0 
